"Lake","Month","Date_Sam","Phylum","RelAbund"
"Teatown Lake","August","8-26_TTL","Dependentiae",0
"Teatown Lake","August","8-26_TTL","Desulfobacterota",0
"Teatown Lake","August","8-26_TTL","Elusimicrobiota",0
"Teatown Lake","August","8-26_TTL","Euryarchaeota",0
"Teatown Lake","August","8-26_TTL","Fermentibacterota",0
"Teatown Lake","August","8-26_TTL","Fibrobacterota",0
"Teatown Lake","August","8-26_TTL","Firmicutes",0.000715137067938021
"Teatown Lake","August","8-26_TTL","Fusobacteriota",0
"Teatown Lake","August","8-26_TTL","Gemmatimonadota",0
"Teatown Lake","August","8-26_TTL","Halobacterota",0.000238379022646007
"Teatown Lake","August","8-26_TTL","Hydrogenedentes",0
"Teatown Lake","August","8-26_TTL","Latescibacterota",0
"Teatown Lake","August","8-26_TTL","Methylomirabilota",0
"Teatown Lake","August","8-26_TTL","Micrarchaeota",0
"Teatown Lake","August","8-26_TTL","Modulibacteria",0
"Teatown Lake","August","8-26_TTL","Myxococcota",0.00441001191895113
"Teatown Lake","August","8-26_TTL","Nanoarchaeota",0
"Teatown Lake","August","8-26_TTL","Nitrospirota",0
"Teatown Lake","August","8-26_TTL","Patescibacteria",0.000238379022646007
"Teatown Lake","August","8-26_TTL","Planctomycetota",0.0486293206197855
"Teatown Lake","August","8-26_TTL","Proteobacteria",0.14445768772348
"Teatown Lake","August","8-26_TTL","Spirochaetota",0.000238379022646007
"Teatown Lake","August","8-26_TTL","Sumerlaeota",0
"Teatown Lake","August","8-26_TTL","Thermoplasmatota",0
"Teatown Lake","August","8-26_TTL","Verrucomicrobiota",0.402145411203814
"Teatown Lake","July","7-08_TTL","Acidobacteriota",0.00703525684057893
"Teatown Lake","July","7-08_TTL","Actinobacteriota",0.0778711635025912
"Teatown Lake","July","7-08_TTL","Aenigmarchaeota",0
"Teatown Lake","July","7-08_TTL","Armatimonadota",0.0105528852608684
"Teatown Lake","July","7-08_TTL","Bacteroidota",0.19830294567815
"Teatown Lake","July","7-08_TTL","Bdellovibrionota",0.020890953518971
"Teatown Lake","July","7-08_TTL","Calditrichota",0
"Teatown Lake","July","7-08_TTL","Campylobacterota",0.00512875594103273
"Teatown Lake","July","7-08_TTL","Chloroflexi",0.00405467092720389
"Teatown Lake","July","7-08_TTL","Cloacimonadota",0.000107408501382884
"Teatown Lake","July","7-08_TTL","Crenarchaeota",0.000134260626728606
"Teatown Lake","July","7-08_TTL","Cyanobacteriota",0.0982250745146478
"Teatown Lake","July","7-08_TTL","Deinococcota",0
"Teatown Lake","July","7-08_TTL","Dependentiae",8.05563760371633e-05
"Teatown Lake","July","7-08_TTL","Desulfobacterota",0.00937139174565667
"Teatown Lake","July","7-08_TTL","Elusimicrobiota",0.000107408501382884
"Teatown Lake","July","7-08_TTL","Euryarchaeota",0
"Teatown Lake","July","7-08_TTL","Fermentibacterota",0
"Teatown Lake","July","7-08_TTL","Fibrobacterota",0.000375929754840096
"Teatown Lake","July","7-08_TTL","Firmicutes",0.00714266534196182
"Teatown Lake","July","7-08_TTL","Fusobacteriota",0.0038130017990924
"Teatown Lake","July","7-08_TTL","Gemmatimonadota",0
"Teatown Lake","July","7-08_TTL","Halobacterota",0.00123519776590317
"Teatown Lake","July","7-08_TTL","Hydrogenedentes",0
"Teatown Lake","July","7-08_TTL","Latescibacterota",0
"Teatown Lake","July","7-08_TTL","Methylomirabilota",0
"Teatown Lake","July","7-08_TTL","Micrarchaeota",0
"Teatown Lake","July","7-08_TTL","Modulibacteria",0.000134260626728606
"Teatown Lake","July","7-08_TTL","Myxococcota",0.00209446577696625
"Teatown Lake","July","7-08_TTL","Nanoarchaeota",0.000751859509680191
"Teatown Lake","July","7-08_TTL","Nitrospirota",0
"Teatown Lake","July","7-08_TTL","Patescibacteria",0.00445745280738971
"Teatown Lake","July","7-08_TTL","Planctomycetota",0.00220187427834913
"Teatown Lake","July","7-08_TTL","Proteobacteria",0.272575924384415
"Teatown Lake","July","7-08_TTL","Spirochaetota",0.00136945839263178
"Teatown Lake","July","7-08_TTL","Sumerlaeota",0
"Teatown Lake","July","7-08_TTL","Thermoplasmatota",0.000295373378802932
"Teatown Lake","July","7-08_TTL","Verrucomicrobiota",0.271689804248006
"Teatown Lake","July","7-14_TTL","Acidobacteriota",0.000408345088722251
"Teatown Lake","July","7-14_TTL","Actinobacteriota",0.190066077659811
"Teatown Lake","July","7-14_TTL","Aenigmarchaeota",0
"Teatown Lake","July","7-14_TTL","Armatimonadota",0.0135496324894201
"Teatown Lake","July","7-14_TTL","Bacteroidota",0.165602494617269
"Teatown Lake","July","7-14_TTL","Bdellovibrionota",0.00527136387259633
"Teatown Lake","July","7-14_TTL","Calditrichota",0
"Teatown Lake","July","7-14_TTL","Campylobacterota",0
"Teatown Lake","July","7-14_TTL","Chloroflexi",0.00590244264607618
"Teatown Lake","July","7-14_TTL","Cloacimonadota",0
"Teatown Lake","July","7-14_TTL","Crenarchaeota",0
"Teatown Lake","July","7-14_TTL","Cyanobacteriota",0.380503378127552
"Teatown Lake","July","7-14_TTL","Deinococcota",0
"Teatown Lake","July","7-14_TTL","Dependentiae",0
"Teatown Lake","July","7-14_TTL","Desulfobacterota",0
"Teatown Lake","July","7-14_TTL","Elusimicrobiota",0
"Teatown Lake","July","7-14_TTL","Euryarchaeota",0
"Teatown Lake","July","7-14_TTL","Fermentibacterota",0
"Teatown Lake","July","7-14_TTL","Fibrobacterota",0
"Teatown Lake","July","7-14_TTL","Firmicutes",0.00126215754695969
"Teatown Lake","July","7-14_TTL","Fusobacteriota",0
"Teatown Lake","July","7-14_TTL","Gemmatimonadota",0
"Teatown Lake","July","7-14_TTL","Halobacterota",0.00096517930061623
"Teatown Lake","July","7-14_TTL","Hydrogenedentes",0.000334100527136387
"Teatown Lake","July","7-14_TTL","Latescibacterota",0
"Teatown Lake","July","7-14_TTL","Methylomirabilota",0
"Teatown Lake","July","7-14_TTL","Micrarchaeota",0
"Teatown Lake","July","7-14_TTL","Modulibacteria",0
"Teatown Lake","July","7-14_TTL","Myxococcota",0
"Teatown Lake","July","7-14_TTL","Nanoarchaeota",0
"Teatown Lake","July","7-14_TTL","Nitrospirota",0
"Teatown Lake","July","7-14_TTL","Patescibacteria",0
"Teatown Lake","July","7-14_TTL","Planctomycetota",0.0237211374266835
"Teatown Lake","July","7-14_TTL","Proteobacteria",0.160553864429431
"Teatown Lake","July","7-14_TTL","Spirochaetota",0.000259855965550523
"Teatown Lake","July","7-14_TTL","Sumerlaeota",0
"Teatown Lake","July","7-14_TTL","Thermoplasmatota",0.000668201054272775
"Teatown Lake","July","7-14_TTL","Verrucomicrobiota",0.0509317692479026
"Teatown Lake","July","7-18_TTL","Acidobacteriota",0
"Teatown Lake","July","7-18_TTL","Actinobacteriota",0.029375176703421
"Teatown Lake","July","7-18_TTL","Aenigmarchaeota",0
"Teatown Lake","July","7-18_TTL","Armatimonadota",0.0223635849590048
"Teatown Lake","July","7-18_TTL","Bacteroidota",0.192564320045236
"Teatown Lake","July","7-18_TTL","Bdellovibrionota",0.0057110545660164
"Teatown Lake","July","7-18_TTL","Calditrichota",0
"Teatown Lake","July","7-18_TTL","Campylobacterota",0
"Teatown Lake","July","7-18_TTL","Chloroflexi",0.00195080576759966
"Teatown Lake","July","7-18_TTL","Cloacimonadota",0
"Teatown Lake","July","7-18_TTL","Crenarchaeota",0
"Teatown Lake","July","7-18_TTL","Cyanobacteriota",0.231552162849873
"Teatown Lake","July","7-18_TTL","Deinococcota",0
"Teatown Lake","July","7-18_TTL","Dependentiae",0.000254452926208651
"Teatown Lake","July","7-18_TTL","Desulfobacterota",0
"Teatown Lake","July","7-18_TTL","Elusimicrobiota",0
"Teatown Lake","July","7-18_TTL","Euryarchaeota",0
"Teatown Lake","July","7-18_TTL","Fermentibacterota",0
"Teatown Lake","July","7-18_TTL","Fibrobacterota",0
"Teatown Lake","July","7-18_TTL","Firmicutes",0.000169635284139101
"Teatown Lake","July","7-18_TTL","Fusobacteriota",0
"Teatown Lake","July","7-18_TTL","Gemmatimonadota",0.00121571953633022
"Teatown Lake","July","7-18_TTL","Halobacterota",0
"Teatown Lake","July","7-18_TTL","Hydrogenedentes",0
"Teatown Lake","July","7-18_TTL","Latescibacterota",0
"Teatown Lake","July","7-18_TTL","Methylomirabilota",0
"Teatown Lake","July","7-18_TTL","Micrarchaeota",0
"Teatown Lake","July","7-18_TTL","Modulibacteria",0
"Teatown Lake","July","7-18_TTL","Myxococcota",0.00794458580718123
"Teatown Lake","July","7-18_TTL","Nanoarchaeota",0
"Teatown Lake","July","7-18_TTL","Nitrospirota",0
"Teatown Lake","July","7-18_TTL","Patescibacteria",0
"Teatown Lake","July","7-18_TTL","Planctomycetota",0.0104608425219112
"Teatown Lake","July","7-18_TTL","Proteobacteria",0.164942041277919
"Teatown Lake","July","7-18_TTL","Spirochaetota",0
"Teatown Lake","July","7-18_TTL","Sumerlaeota",0
"Teatown Lake","July","7-18_TTL","Thermoplasmatota",0
"Teatown Lake","July","7-18_TTL","Verrucomicrobiota",0.33149561775516
"Teatown Lake","July","7-22_TTL","Acidobacteriota",0
"Teatown Lake","July","7-22_TTL","Actinobacteriota",0.0322627106438139
"Teatown Lake","July","7-22_TTL","Aenigmarchaeota",0
"Teatown Lake","July","7-22_TTL","Armatimonadota",0.0390801286667627
"Teatown Lake","July","7-22_TTL","Bacteroidota",0.0302702962216141
"Teatown Lake","July","7-22_TTL","Bdellovibrionota",0.000936194728503529
"Teatown Lake","July","7-22_TTL","Calditrichota",0
"Teatown Lake","July","7-22_TTL","Campylobacterota",0
"Teatown Lake","July","7-22_TTL","Chloroflexi",0.00134427961015891
"Teatown Lake","July","7-22_TTL","Cloacimonadota",0
"Teatown Lake","July","7-22_TTL","Crenarchaeota",0
"Teatown Lake","July","7-22_TTL","Cyanobacteriota",0.796437659033079
"Teatown Lake","July","7-22_TTL","Deinococcota",0
"Teatown Lake","July","7-22_TTL","Dependentiae",0
"Teatown Lake","July","7-22_TTL","Desulfobacterota",0
"Teatown Lake","July","7-22_TTL","Elusimicrobiota",0
"Teatown Lake","July","7-22_TTL","Euryarchaeota",0.000144029958231312
"Teatown Lake","July","7-22_TTL","Fermentibacterota",0
"Teatown Lake","July","7-22_TTL","Fibrobacterota",0
"Teatown Lake","July","7-22_TTL","Firmicutes",0
"Teatown Lake","July","7-22_TTL","Fusobacteriota",0
"Teatown Lake","July","7-22_TTL","Gemmatimonadota",0
"Teatown Lake","July","7-22_TTL","Halobacterota",0
"Teatown Lake","July","7-22_TTL","Hydrogenedentes",0
"Teatown Lake","July","7-22_TTL","Latescibacterota",0
"Teatown Lake","July","7-22_TTL","Methylomirabilota",0
"Teatown Lake","July","7-22_TTL","Micrarchaeota",0
"Teatown Lake","July","7-22_TTL","Modulibacteria",0
"Teatown Lake","July","7-22_TTL","Myxococcota",7.20149791156561e-05
"Teatown Lake","July","7-22_TTL","Nanoarchaeota",0
"Teatown Lake","July","7-22_TTL","Nitrospirota",0
"Teatown Lake","July","7-22_TTL","Patescibacteria",0
"Teatown Lake","July","7-22_TTL","Planctomycetota",0
"Teatown Lake","July","7-22_TTL","Proteobacteria",0.0661577608142494
"Teatown Lake","July","7-22_TTL","Spirochaetota",0
"Teatown Lake","July","7-22_TTL","Sumerlaeota",0
"Teatown Lake","July","7-22_TTL","Thermoplasmatota",0
"Teatown Lake","July","7-22_TTL","Verrucomicrobiota",0.0332949253444716
"Teatown Lake","June","6-01_TTL","Acidobacteriota",0
"Teatown Lake","June","6-01_TTL","Actinobacteriota",0.0758258258258258
"Teatown Lake","June","6-01_TTL","Aenigmarchaeota",0
"Teatown Lake","June","6-01_TTL","Armatimonadota",0.0423150423150423
"Teatown Lake","June","6-01_TTL","Bacteroidota",0.385817635817636
"Teatown Lake","June","6-01_TTL","Bdellovibrionota",0.00211575211575212
"Teatown Lake","June","6-01_TTL","Calditrichota",0
"Teatown Lake","June","6-01_TTL","Campylobacterota",0
"Teatown Lake","June","6-01_TTL","Chloroflexi",0
"Teatown Lake","June","6-01_TTL","Cloacimonadota",0
"Teatown Lake","June","6-01_TTL","Crenarchaeota",0
"Teatown Lake","June","6-01_TTL","Cyanobacteriota",0.00218400218400218
"Teatown Lake","June","6-01_TTL","Deinococcota",0
"Teatown Lake","June","6-01_TTL","Dependentiae",0
"Teatown Lake","June","6-01_TTL","Desulfobacterota",0
"Teatown Lake","June","6-01_TTL","Elusimicrobiota",0
"Teatown Lake","June","6-01_TTL","Euryarchaeota",0
"Teatown Lake","June","6-01_TTL","Fermentibacterota",0
"Teatown Lake","June","6-01_TTL","Fibrobacterota",0.000614250614250614
"Teatown Lake","June","6-01_TTL","Firmicutes",0
"Teatown Lake","June","6-01_TTL","Fusobacteriota",0.00116025116025116
"Teatown Lake","June","6-01_TTL","Gemmatimonadota",0.0175402675402675
"Teatown Lake","June","6-01_TTL","Halobacterota",0
"Teatown Lake","June","6-01_TTL","Hydrogenedentes",0
"Teatown Lake","June","6-01_TTL","Latescibacterota",0
"Teatown Lake","June","6-01_TTL","Methylomirabilota",0
"Teatown Lake","June","6-01_TTL","Micrarchaeota",0
"Teatown Lake","June","6-01_TTL","Modulibacteria",0
"Teatown Lake","June","6-01_TTL","Myxococcota",0.00116025116025116
"Teatown Lake","June","6-01_TTL","Nanoarchaeota",0.000204750204750205
"Teatown Lake","June","6-01_TTL","Nitrospirota",0
"Teatown Lake","June","6-01_TTL","Patescibacteria",0.00416325416325416
"Teatown Lake","June","6-01_TTL","Planctomycetota",0.00491400491400491
"Teatown Lake","June","6-01_TTL","Proteobacteria",0.435981435981436
"Teatown Lake","June","6-01_TTL","Spirochaetota",0
"Teatown Lake","June","6-01_TTL","Sumerlaeota",0
"Teatown Lake","June","6-01_TTL","Thermoplasmatota",0
"Teatown Lake","June","6-01_TTL","Verrucomicrobiota",0.026003276003276
"Teatown Lake","June","6-08_TTL","Acidobacteriota",0.00385072944712291
"Teatown Lake","June","6-08_TTL","Actinobacteriota",0.125853108759627
"Teatown Lake","June","6-08_TTL","Aenigmarchaeota",0
"Teatown Lake","June","6-08_TTL","Armatimonadota",0.0149333166364035
"Teatown Lake","June","6-08_TTL","Bacteroidota",0.361686807338301
"Teatown Lake","June","6-08_TTL","Bdellovibrionota",0.00165925740404483
"Teatown Lake","June","6-08_TTL","Calditrichota",0
"Teatown Lake","June","6-08_TTL","Campylobacterota",0.000406987665143072
"Teatown Lake","June","6-08_TTL","Chloroflexi",0.00360027549934256
"Teatown Lake","June","6-08_TTL","Cloacimonadota",0
"Teatown Lake","June","6-08_TTL","Crenarchaeota",0.000250453947780352
"Teatown Lake","June","6-08_TTL","Cyanobacteriota",0.00914156909398284
"Teatown Lake","June","6-08_TTL","Deinococcota",0
"Teatown Lake","June","6-08_TTL","Dependentiae",0.000375680921670528
"Teatown Lake","June","6-08_TTL","Desulfobacterota",0.00550998685116774
"Teatown Lake","June","6-08_TTL","Elusimicrobiota",9.3920230417632e-05
"Teatown Lake","June","6-08_TTL","Euryarchaeota",0.000876588817231232
"Teatown Lake","June","6-08_TTL","Fermentibacterota",0
"Teatown Lake","June","6-08_TTL","Fibrobacterota",0.000250453947780352
"Teatown Lake","June","6-08_TTL","Firmicutes",0.0126479243629078
"Teatown Lake","June","6-08_TTL","Fusobacteriota",0.00983031745037881
"Teatown Lake","June","6-08_TTL","Gemmatimonadota",0.0201928495397909
"Teatown Lake","June","6-08_TTL","Halobacterota",0.00175317763446246
"Teatown Lake","June","6-08_TTL","Hydrogenedentes",0
"Teatown Lake","June","6-08_TTL","Latescibacterota",0.0007826685868136
"Teatown Lake","June","6-08_TTL","Methylomirabilota",0.000438294408615616
"Teatown Lake","June","6-08_TTL","Micrarchaeota",0.000125226973890176
"Teatown Lake","June","6-08_TTL","Modulibacteria",0
"Teatown Lake","June","6-08_TTL","Myxococcota",0.00294283388641913
"Teatown Lake","June","6-08_TTL","Nanoarchaeota",0.00144011019973702
"Teatown Lake","June","6-08_TTL","Nitrospirota",0
"Teatown Lake","June","6-08_TTL","Patescibacteria",0.00864066119842214
"Teatown Lake","June","6-08_TTL","Planctomycetota",0.0364723561455137
"Teatown Lake","June","6-08_TTL","Proteobacteria",0.275154968380189
"Teatown Lake","June","6-08_TTL","Spirochaetota",0.000594828125978336
"Teatown Lake","June","6-08_TTL","Sumerlaeota",0
"Teatown Lake","June","6-08_TTL","Thermoplasmatota",0.00115834950848413
"Teatown Lake","June","6-08_TTL","Verrucomicrobiota",0.0993362970383821
"Teatown Lake","June","6-16_TTL","Acidobacteriota",0
"Teatown Lake","June","6-16_TTL","Actinobacteriota",0.167297305103839
"Teatown Lake","June","6-16_TTL","Aenigmarchaeota",5.77684064585078e-05
"Teatown Lake","June","6-16_TTL","Armatimonadota",0.0718638976343837
"Teatown Lake","June","6-16_TTL","Bacteroidota",0.386210681378354
"Teatown Lake","June","6-16_TTL","Bdellovibrionota",0.0110048814303457
"Teatown Lake","June","6-16_TTL","Calditrichota",0
"Teatown Lake","June","6-16_TTL","Campylobacterota",0
"Teatown Lake","June","6-16_TTL","Chloroflexi",0.000606568267814332
"Teatown Lake","June","6-16_TTL","Cloacimonadota",5.77684064585078e-05
"Teatown Lake","June","6-16_TTL","Crenarchaeota",0
"Teatown Lake","June","6-16_TTL","Cyanobacteriota",0.0521359868288033
"Teatown Lake","June","6-16_TTL","Deinococcota",0.0011264839259409
"Teatown Lake","June","6-16_TTL","Dependentiae",0
"Teatown Lake","June","6-16_TTL","Desulfobacterota",0.000693220877502094
"Teatown Lake","June","6-16_TTL","Elusimicrobiota",0
"Teatown Lake","June","6-16_TTL","Euryarchaeota",0
"Teatown Lake","June","6-16_TTL","Fermentibacterota",0
"Teatown Lake","June","6-16_TTL","Fibrobacterota",0.00014442101614627
"Teatown Lake","June","6-16_TTL","Firmicutes",0.00395713584240779
"Teatown Lake","June","6-16_TTL","Fusobacteriota",0.00352387279396898
"Teatown Lake","June","6-16_TTL","Gemmatimonadota",0.00323503076167644
"Teatown Lake","June","6-16_TTL","Halobacterota",0.000115536812917016
"Teatown Lake","June","6-16_TTL","Hydrogenedentes",0.000462147251668063
"Teatown Lake","June","6-16_TTL","Latescibacterota",0
"Teatown Lake","June","6-16_TTL","Methylomirabilota",0
"Teatown Lake","June","6-16_TTL","Micrarchaeota",0
"Teatown Lake","June","6-16_TTL","Modulibacteria",0
"Teatown Lake","June","6-16_TTL","Myxococcota",0.000173305219375524
"Teatown Lake","June","6-16_TTL","Nanoarchaeota",0.000375494641980301
"Teatown Lake","June","6-16_TTL","Nitrospirota",0
"Teatown Lake","June","6-16_TTL","Patescibacteria",0.00612345108460183
"Teatown Lake","June","6-16_TTL","Planctomycetota",0.00566130383293377
"Teatown Lake","June","6-16_TTL","Proteobacteria",0.23537737211519
"Teatown Lake","June","6-16_TTL","Spirochaetota",0.00080875769041911
"Teatown Lake","June","6-16_TTL","Sumerlaeota",0
"Teatown Lake","June","6-16_TTL","Thermoplasmatota",0
"Teatown Lake","June","6-16_TTL","Verrucomicrobiota",0.0489876086768146
"Teatown Lake","June","6-19_TTL","Acidobacteriota",0.00402348130070576
"Teatown Lake","June","6-19_TTL","Actinobacteriota",0.121012246333795
"Teatown Lake","June","6-19_TTL","Aenigmarchaeota",0
"Teatown Lake","June","6-19_TTL","Armatimonadota",0.00734340302970341
"Teatown Lake","June","6-19_TTL","Bacteroidota",0.0963436888507794
"Teatown Lake","June","6-19_TTL","Bdellovibrionota",0.00191280258558143
"Teatown Lake","June","6-19_TTL","Calditrichota",0
"Teatown Lake","June","6-19_TTL","Campylobacterota",0
"Teatown Lake","June","6-19_TTL","Chloroflexi",0.00331992172899765
"Teatown Lake","June","6-19_TTL","Cloacimonadota",0
"Teatown Lake","June","6-19_TTL","Crenarchaeota",0
"Teatown Lake","June","6-19_TTL","Cyanobacteriota",0.527933513620474
"Teatown Lake","June","6-19_TTL","Deinococcota",0.00182485763911791
"Teatown Lake","June","6-19_TTL","Dependentiae",0.000395752259085812
"Teatown Lake","June","6-19_TTL","Desulfobacterota",0.00101136688433041
"Teatown Lake","June","6-19_TTL","Elusimicrobiota",0
"Teatown Lake","June","6-19_TTL","Euryarchaeota",0.00109931183079392
"Teatown Lake","June","6-19_TTL","Fermentibacterota",0
"Teatown Lake","June","6-19_TTL","Fibrobacterota",0.000505683442165205
"Teatown Lake","June","6-19_TTL","Firmicutes",0.00371567398808346
"Teatown Lake","June","6-19_TTL","Fusobacteriota",0
"Teatown Lake","June","6-19_TTL","Gemmatimonadota",0.00470505463579799
"Teatown Lake","June","6-19_TTL","Halobacterota",0.00131917419695271
"Teatown Lake","June","6-19_TTL","Hydrogenedentes",0.000263834839390542
"Teatown Lake","June","6-19_TTL","Latescibacterota",0
"Teatown Lake","June","6-19_TTL","Methylomirabilota",0.000725545808323989
"Teatown Lake","June","6-19_TTL","Micrarchaeota",0
"Teatown Lake","June","6-19_TTL","Modulibacteria",0.000219862366158785
"Teatown Lake","June","6-19_TTL","Myxococcota",0.00191280258558143
"Teatown Lake","June","6-19_TTL","Nanoarchaeota",0.000593628388628718
"Teatown Lake","June","6-19_TTL","Nitrospirota",0
"Teatown Lake","June","6-19_TTL","Patescibacteria",0.00870654969988787
"Teatown Lake","June","6-19_TTL","Planctomycetota",0.0246685574830156
"Teatown Lake","June","6-19_TTL","Proteobacteria",0.148648945759954
"Teatown Lake","June","6-19_TTL","Spirochaetota",0.000681573335092232
"Teatown Lake","June","6-19_TTL","Sumerlaeota",0
"Teatown Lake","June","6-19_TTL","Thermoplasmatota",0.00028582107600642
"Teatown Lake","June","6-19_TTL","Verrucomicrobiota",0.0368269463315964
"Teatown Lake","September","9-01_TTL","Acidobacteriota",0
"Teatown Lake","September","9-01_TTL","Actinobacteriota",0.142632372544306
"Teatown Lake","September","9-01_TTL","Aenigmarchaeota",0
"Teatown Lake","September","9-01_TTL","Armatimonadota",0.00242564629269465
"Teatown Lake","September","9-01_TTL","Bacteroidota",0.0734686741985534
"Teatown Lake","September","9-01_TTL","Bdellovibrionota",0.00100522278796355
"Teatown Lake","September","9-01_TTL","Calditrichota",0
"Teatown Lake","September","9-01_TTL","Campylobacterota",0.000131116015821333
"Teatown Lake","September","9-01_TTL","Chloroflexi",0.00133301282751688
"Teatown Lake","September","9-01_TTL","Cloacimonadota",0
"Teatown Lake","September","9-01_TTL","Crenarchaeota",0
"Teatown Lake","September","9-01_TTL","Cyanobacteriota",0.0887873953803457
"Teatown Lake","September","9-01_TTL","Deinococcota",0
"Teatown Lake","September","9-01_TTL","Dependentiae",8.74106772142217e-05
"Teatown Lake","September","9-01_TTL","Desulfobacterota",0.000415200716767553
"Teatown Lake","September","9-01_TTL","Elusimicrobiota",0
"Teatown Lake","September","9-01_TTL","Euryarchaeota",0.000305937370249776
"Teatown Lake","September","9-01_TTL","Fermentibacterota",0
"Teatown Lake","September","9-01_TTL","Fibrobacterota",0
"Teatown Lake","September","9-01_TTL","Firmicutes",0.00102707545726711
"Teatown Lake","September","9-01_TTL","Fusobacteriota",4.37053386071109e-05
"Teatown Lake","September","9-01_TTL","Gemmatimonadota",0.00126745481960621
"Teatown Lake","September","9-01_TTL","Halobacterota",0
"Teatown Lake","September","9-01_TTL","Hydrogenedentes",0
"Teatown Lake","September","9-01_TTL","Latescibacterota",0
"Teatown Lake","September","9-01_TTL","Methylomirabilota",0.00024037936233911
"Teatown Lake","September","9-01_TTL","Micrarchaeota",0
"Teatown Lake","September","9-01_TTL","Modulibacteria",0
"Teatown Lake","September","9-01_TTL","Myxococcota",0.00024037936233911
"Teatown Lake","September","9-01_TTL","Nanoarchaeota",0
"Teatown Lake","September","9-01_TTL","Nitrospirota",0
"Teatown Lake","September","9-01_TTL","Patescibacteria",0.000830401433535106
"Teatown Lake","September","9-01_TTL","Planctomycetota",0.0208255938462883
"Teatown Lake","September","9-01_TTL","Proteobacteria",0.196958108432945
"Teatown Lake","September","9-01_TTL","Spirochaetota",0.00118004414239199
"Teatown Lake","September","9-01_TTL","Sumerlaeota",0
"Teatown Lake","September","9-01_TTL","Thermoplasmatota",0
"Teatown Lake","September","9-01_TTL","Verrucomicrobiota",0.466794868993248
"Teatown Lake","September","9-09_TTL","Acidobacteriota",0.000700849429508564
"Teatown Lake","September","9-09_TTL","Actinobacteriota",0.122087970620392
"Teatown Lake","September","9-09_TTL","Aenigmarchaeota",0
"Teatown Lake","September","9-09_TTL","Armatimonadota",0.101651201255922
"Teatown Lake","September","9-09_TTL","Bacteroidota",0.122536514255277
"Teatown Lake","September","9-09_TTL","Bdellovibrionota",0.00361638305626419
"Teatown Lake","September","9-09_TTL","Calditrichota",0
"Teatown Lake","September","9-09_TTL","Campylobacterota",0
"Teatown Lake","September","9-09_TTL","Chloroflexi",0.00229878612878809
"Teatown Lake","September","9-09_TTL","Cloacimonadota",0.000168203863082055
"Teatown Lake","September","9-09_TTL","Crenarchaeota",0
"Teatown Lake","September","9-09_TTL","Cyanobacteriota",0.0323512096661153
"Teatown Lake","September","9-09_TTL","Deinococcota",0
"Teatown Lake","September","9-09_TTL","Dependentiae",0
"Teatown Lake","September","9-09_TTL","Desulfobacterota",0.000420509657705139
"Teatown Lake","September","9-09_TTL","Elusimicrobiota",0
"Teatown Lake","September","9-09_TTL","Euryarchaeota",0.00440133441731378
"Teatown Lake","September","9-09_TTL","Fermentibacterota",0
"Teatown Lake","September","9-09_TTL","Fibrobacterota",0
"Teatown Lake","September","9-09_TTL","Firmicutes",0.00173810658518124
"Teatown Lake","September","9-09_TTL","Fusobacteriota",0.000196237840262398
"Teatown Lake","September","9-09_TTL","Gemmatimonadota",0
"Teatown Lake","September","9-09_TTL","Halobacterota",0.000420509657705139
"Teatown Lake","September","9-09_TTL","Hydrogenedentes",0.000925121246951305
"Teatown Lake","September","9-09_TTL","Latescibacterota",0
"Teatown Lake","September","9-09_TTL","Methylomirabilota",0
"Teatown Lake","September","9-09_TTL","Micrarchaeota",0
"Teatown Lake","September","9-09_TTL","Modulibacteria",0
"Teatown Lake","September","9-09_TTL","Myxococcota",0.000616747497967537
"Teatown Lake","September","9-09_TTL","Nanoarchaeota",0.0011213590872137
"Teatown Lake","September","9-09_TTL","Nitrospirota",0
"Teatown Lake","September","9-09_TTL","Patescibacteria",0.000504611589246166
"Teatown Lake","September","9-09_TTL","Planctomycetota",0.0213058226570604
"Teatown Lake","September","9-09_TTL","Proteobacteria",0.26593030753273
"Teatown Lake","September","9-09_TTL","Spirochaetota",0.00269126180931289
"Teatown Lake","September","9-09_TTL","Sumerlaeota",0
"Teatown Lake","September","9-09_TTL","Thermoplasmatota",0
"Teatown Lake","September","9-09_TTL","Verrucomicrobiota",0.314316952146001
"Teatown Lake","September","9-16_TTL","Acidobacteriota",0.00739699681929137
"Teatown Lake","September","9-16_TTL","Actinobacteriota",0.229528811302611
"Teatown Lake","September","9-16_TTL","Aenigmarchaeota",0.00281085879133072
"Teatown Lake","September","9-16_TTL","Armatimonadota",0.0144241437976182
"Teatown Lake","September","9-16_TTL","Bacteroidota",0.149863155558843
"Teatown Lake","September","9-16_TTL","Bdellovibrionota",0.00978869245752891
"Teatown Lake","September","9-16_TTL","Calditrichota",0
"Teatown Lake","September","9-16_TTL","Campylobacterota",0.0010602362107651
"Teatown Lake","September","9-16_TTL","Chloroflexi",0.00618882067214044
"Teatown Lake","September","9-16_TTL","Cloacimonadota",0
"Teatown Lake","September","9-16_TTL","Crenarchaeota",0
"Teatown Lake","September","9-16_TTL","Cyanobacteriota",0.0250018492492048
"Teatown Lake","September","9-16_TTL","Deinococcota",0
"Teatown Lake","September","9-16_TTL","Dependentiae",0
"Teatown Lake","September","9-16_TTL","Desulfobacterota",0.00342727519293833
