"ASV","Module_Color","LM-6-1","LM-6-16","LM-6-19","LM-6-8","LM-7-14","LM-7-22","LM-7-28","LM-7-8","LM-8-12","LM-8-18","LM-8-26","LM-8-4","LM-9-1","LM-9-16","LM-9-9","LR-6-1","LR-6-16","LR-6-19","LR-6-8","LR-7-14","LR-7-22","LR-7-28","LR-7-8","LR-8-12","LR-8-18","LR-8-26","LR-8-4","LR-9-1","LR-9-16","LR-9-9","TTL-6-1","TTL-6-16","TTL-6-19","TTL-6-8","TTL-7-14","TTL-7-22","TTL-7-28","TTL-7-8","TTL-8-12","TTL-8-18","TTL-8-26","TTL-8-4","TTL-9-1","TTL-9-16","TTL-9-9"
"18S_ASV_231","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176218293454691,0,0.151011469274684,0.201883417148015,0.635364092725647,0,0.345484491991603,0,0.241296835925498,0.172038608667915,0.448188980727343,0.297979611076288,0.0696563965880955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_234","grey",0,0,0,0,0,0,0,0,0,0.331285560338775,0,0,0,0.30988926599328,0.22573305919324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286046562578129,0.330545256485413,0.361688023522521,0.292817832780916,0.358285426496508,0.344338973629782,0.29779526292123
"18S_ASV_235","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140096700096117,0.146934658660248,0,0.190552113472849,0.657858064160471,0,0.356490361470536,0,0.283674197009646,0.344592319322151,0,0.326308041848008,0.23857608345281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_236","brown",0.214869631969324,0.530040588578153,0.191929505722789,0,0,0,0,0.237662156409873,0,0,0.226010066364823,0.0940258711210834,0.16285758600764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670014514694845,0,0.210248239470377,0,0,0,0,0,0,0,0,0
"18S_ASV_238","blue",0,0,0,0,0.180712756731018,0.158855381282146,0,0.158855381282146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273341338590569,0.22132702200135,0.304997140665209,0.417930624538647,0.449861158415093,0,0.343166844878767,0.232236293868992,0.389114627036527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_239","red",0,0,0.157798600774451,0,0,0,0,0,0,0,0,0,0.0546630387809253,0,0,0,0,0,0.126238880619561,0.148028208790114,0.493987757320432,0.218652155123701,0.118085660042063,0.162463603033901,0.547085723488213,0.376738995746836,0,0,0,0,0,0,0,0,0,0,0.378058575954295,0,0,0,0,0.133896552803236,0,0,0
"18S_ASV_24","turquoise",0,0,0,0,0.0753339929546258,0,0,0,0,0,0,0,0.0654191633259654,0.362830919609382,0.325170238565797,0.20833003827386,0.220585476113932,0.642532726337398,0.125020350020485,0.143876901791905,0.101850579252267,0,0.139777000608311,0.0472532507109217,0.0519427655292051,0,0,0,0.257103572174986,0.0725020511794123,0.0783606513663609,0,0,0,0.314775464513193,0,0,0,0,0,0,0,0,0,0
"18S_ASV_245","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170751311064305,0.183737831686452,0.13569938190957,0.454024346722596,0.405209049012401,0.342997170285018,0.487175690539548,0.230644598779793,0.198459540607934,0,0.317438597884867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_248","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164741842708644,0,0,0.181331194469354,0.550668601013316,0.144488154263034,0.5046754264005,0.314074841818074,0.359772602734695,0.322276609364739,0.170960689666582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_249","grey",0,0,0,0.205825209185857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169604511663367,0,0.213312193861976,0,0.254663614372677,0,0.347585816139827,0.158444319905954,0,0.642790725133765,0,0,0.462506360919732,0,0.0686084030619522,0,0,0.177146134979218,0.0723196067675465,0.0646846227353151,0
"18S_ASV_254","red",0,0,0.200858833795036,0,0,0,0.111230585458649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405051481330757,0.264442942673973,0,0,0.35478743759345,0.342443204103365,0,0,0,0,0,0,0,0,0,0,0.556152927293247,0,0.24871915026264,0,0.111230585458649,0.294288467307704,0,0,0
"18S_ASV_257","brown",0,0.518148879058486,0.674859083519438,0.367127510131905,0,0,0,0.114208048144032,0,0,0,0,0,0,0,0.272867223643901,0,0,0.15982327196272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121135927963087,0,0,0,0,0,0.116563101030039,0,0
"18S_ASV_26","grey",0,0,0,0,0,0,0,0,0,0,0,0,0,0.255397193676802,0.0612847770996614,0.217932403881124,0.104341435271786,0.221824361493291,0.0830277112579921,0.331537745648907,0.132450087118266,0.0605040474239773,0.16345839226455,0,0.05066825471389,0.0608956634697335,0.111819343834621,0,0.167054475756009,0.0616714356804779,0,0,0,0.0745816515245443,0.553885374669093,0.18177387585024,0.194167106549385,0.418162349906742,0.0538522660517144,0,0,0.217604932014872,0,0,0
"18S_ASV_261","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317999364001908,0.294137474546485,0.256379283637839,0.215937985271573,0.41462044373083,0,0.233440317902611,0.329282502256246,0.355534097354983,0.207986602852905,0,0,0.396614889769051,0.195453951587097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_262","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674583257354885,0.158203797080519,0.417206703502112,0.106660978232848,0.106660978232848,0.152715280077194,0.471002126760559,0.699422807703817,0,0,0,0.19811397416053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_264","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204182424789217,0.397019161671622,0,0.243710138564368,0.18356206419253,0,0.431485024188988,0,0.540744246734931,0.342997170285018,0,0,0,0.333713850961035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_266","grey",0.0632455532033676,0.383964284053311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532916503778969,0.234216017507648,0.212468485058037,0.48814517746846,0,0,0,0.133095025129738,0,0,0,0,0,0,0,0.31350552512789,0,0,0.332092930195321,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_267","black",0.547457893291837,0,0,0,0.270265569876871,0,0,0.324818790061184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219353463681305,0,0.630619663046031,0,0.275575813498767,0,0,0,0,0,0,0,0,0,0
"18S_ASV_27","black",0.0439875859736093,0.0882566932169948,0.109573493447833,0.169340853510288,0.102798701018725,0.384830950017391,0.514957846476339,0.0345067014208114,0.0626053388939584,0.102557105617705,0.0697285867395303,0.039844906708303,0.269873879976316,0.0748750364643173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061807786088124,0,0,0.177634117607073,0.155758678811182,0.458487032748205,0.312788862326197,0.239898106305593,0,0,0,0,0,0,0
"18S_ASV_270","grey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114434427054266,0,0,0.405321741688889,0.516973795043719,0,0,0.106346244924416,0,0.148404209926166,0,0,0,0.230165571874228,0,0,0,0,0.170782512765993,0.345894286080093,0.144337567297406,0.207019667802706,0.207019667802706,0.298807152333598,0,0.280305955290694,0.192106121466136,0.0944911182523068,0
"18S_ASV_271","green",0,0,0,0.136450059064182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464344285649792,0.329710037318715,0.470767056644389,0.166215605848632,0.232495277487639,0.207950097964015,0.526190912955438,0.1833947481081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_272","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231339013194612,0,0,0,0.269740749903957,0.237748509097053,0.125037577033766,0.203694086359421,0.257187713828475,0.381471026838866,0.546678595218648,0.499548804239584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_273","turquoise",0,0.0739445787670746,0.069715617437575,0.123240964611791,0.155888859683787,0,0.0779444298418937,0,0,0,0,0.0603754957414573,0,0,0,0.438155861458843,0.372179551384833,0.107438982089454,0.715647027721597,0,0,0,0,0,0,0,0,0,0,0,0.19872008436984,0,0,0.203254205798969,0,0,0.0739445787670746,0,0,0,0,0,0,0,0
"18S_ASV_274","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159738547014135,0.442296008818492,0,0.737388910841708,0,0,0.303883331196931,0.210594252643937,0.216287015107264,0,0,0,0,0.227245110439613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_279","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289912193180282,0,0.233669054420702,0.590829717093874,0.178610863305672,0.0926766262615052,0.188634095767148,0,0.303355467854629,0.572905628263247,0.126296952637024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_28","pink",0,0,0,0,0.110162019651021,0,0,0,0,0.0443931292229692,0,0,0,0.62079411520377,0.171631946772716,0.104111116467646,0,0,0.089368469657621,0.314484544915595,0,0,0.355509921410857,0,0.0910927791281704,0.140752345991776,0.148113329395332,0,0.177133885056309,0.307985885173717,0,0,0,0,0.257145573701082,0.0890778397183443,0.0817935044333778,0.172385713889762,0,0,0,0.155125413091961,0.0947211609412002,0.0589469531349307,0.060681056715618
"18S_ASV_280","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292252410292363,0,0,0.579147193139789,0,0.27351959268222,0.312858273427235,0.2570696170883,0.243365841210983,0.396367546502233,0.352228388840589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_281","grey",0,0.182002747232013,0.276134025429682,0,0.647591692349431,0,0.16393596310755,0,0,0,0,0,0,0,0,0,0,0,0,0.337268439080801,0,0.272717802865893,0.419076365356005,0,0.0901387818865997,0.239791576165636,0,0,0,0,0,0,0,0,0,0,0.122474487139159,0,0,0,0,0,0,0,0
"18S_ASV_283","blue",0,0,0,0,0,0,0.100219470400377,0,0,0,0,0,0,0,0,0,0,0,0.241620392998227,0,0.326675506241137,0,0,0.200438940800754,0,0.8153425215793,0,0,0.197282224765466,0,0.134924591247442,0,0,0.250548676000943,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_285","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274091704774629,0.640095478989051,0.26944574611786,0,0.477392962248126,0,0,0.316826116156462,0.303597953174453,0.148647097502641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_29","greenyellow",0,0,0,0,0.112879255555573,0,0,0,0,0,0,0,0,0.202871643281514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274757910837105,0.0520212203157442,0.0619176369417245,0.676567586875829,0.124968282608492,0.132628608755445,0.274038782523775,0.443199222819551,0.144626165489732,0.0474886597264652,0.0225258491646508,0.251286367463991,0.117047745710425,0.032729300042051,0
"18S_ASV_290","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332905982730266,0,0.428784913729661,0.263033113813078,0,0.394549670719617,0,0,0.54048167001129,0,0.301607905459207,0,0.234718744827946,0,0,0,0,0,0,0.205622443730715,0,0,0,0,0,0,0,0
"18S_ASV_292","turquoise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298787960506459,0.606642740217163,0.395056153175532,0.121540106265204,0,0,0,0,0,0,0.219475640653074,0,0.226673466972682,0.346558453541764,0.390148432797882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_294","blue",0,0,0,0.329881244607977,0,0,0.143545393876036,0,0,0,0,0,0.0761264410633794,0.13665114376897,0,0,0,0,0,0,0,0,0,0.0879032424807805,0.129390069494181,0.316939648043999,0,0,0.506874823092063,0,0.0802443146409498,0.134274420833412,0,0.426881653284771,0,0,0.505602864191028,0,0,0,0,0.0439516212403903,0,0,0
"18S_ASV_30","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151962311911109,0.0533202769048868,0.165837799687067,0.0865145615758696,0.472019530212102,0.318831635563944,0.0152343648299677,0.483855994228206,0.0855026605482865,0.117512166903972,0.482475003899553,0.117758782425814,0.158686222109301,0.270383153336807,0.119227763738439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_301","red",0,0,0,0,0,0,0.149659252848293,0,0,0,0,0,0,0,0,0,0.360244390768779,0.360244390768779,0,0,0.617060907344534,0.198810693121886,0,0.175959631254891,0.228127509822496,0.140580389278883,0,0,0,0,0.203720338416627,0,0,0.391779831155372,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_302","pink",0,0,0,0,0,0,0,0,0,0,0,0,0.587569651393003,0,0,0,0,0,0,0.41706330327877,0.262265264156481,0.195856550464334,0.299911803614146,0.254587538608658,0.323260505625656,0.303201611030049,0,0,0,0.149955901807073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_307","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349868584979922,0,0.184698977730203,0.0684271455454021,0.118519292701547,0.0857779664702572,0.175411603861406,0.470536589729478,0,0.720924712762416,0.163572164021906,0,0,0,0.136854291090804,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_308","grey",0,0,0,0,0.0820057898131484,0,0.437022387968561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402580780049627,0,0,0.646754870728492,0,0.195786139724972,0,0,0,0,0,0,0.402580780049627,0,0.146696416456608
"18S_ASV_309","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466509221767899,0,0.148453923805041,0.609836721136306,0.431219680932052,0,0.416597790450531,0,0.128564869306645,0,0,0,0,0,0,0,0,0.0371134809512603,0,0,0,0.104972776216296,0,0
"18S_ASV_31","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201184812421178,0.106773833244845,0.105065341680496,0.118042914100376,0.0672611926892718,0.206657209688709,0.0810862435169029,0.187528901540582,0.195250642424329,0.553997090216321,0.621089527937087,0.148584831139921,0.199074950829516,0.153379117934331,0.134746402828275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_312","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315456611981974,0.378621460247641,0,0.40093835656121,0.578554337795068,0,0.434266432878621,0,0,0,0,0.270312584849806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_315","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164809765354649,0,0.110234009325655,0.768854034319951,0.106942697408235,0.146437319327349,0.309487805785543,0,0.213885394816469,0.420184104787002,0.136325725230209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_32","black",0.366103370539129,0,0.275409365621984,0,0.274721127897378,0,0,0.213449464615387,0.164341919633652,0.16700812710793,0.16776211797114,0.0844433964044244,0.0469959565075773,0.168512735222674,0.144524164681259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220859567818363,0.242772733983864,0,0.383692968481268,0,0.20001893013208,0.187983826030309,0,0.17886709379772,0.167385547085555,0.148189042872909,0.185108510334399,0.147548914425151,0.197478904156684,0.100167084494127,0.100481581608619
"18S_ASV_320","grey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290256927994982,0.216532784784307,0,0,0.245098470156915,0.414923091863025,0,0,0,0,0,0,0,0,0,0.117980565854779,0.683666049617258,0.111598442884354,0.108266392392153,0,0,0.362126402151971,0,0,0
"18S_ASV_321","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197700646743287,0,0.391653329340478,0,0,0,0,0.344574467164688,0.250368460037823,0.367363242870581,0,0,0.648347115595408,0.266076042095096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_324","grey",0,0.122260717767884,0.131110013254083,0,0,0,0,0,0,0,0.0546766551813808,0,0,0,0,0.507050440761894,0.154648934605412,0,0.364738782790028,0,0,0.0773244673027059,0.0985697419136662,0,0,0,0,0,0,0,0.677968476852266,0,0,0.21351916420502,0,0.0906709750141408,0.1472213996273,0,0,0,0,0,0,0,0
"18S_ASV_326","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344669395916149,0.282310552619453,0.354349982043793,0,0,0,0,0,0.311436159112919,0.415851332602251,0,0.63719309286431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_328","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116554303482872,0.369599477251938,0,0,0,0.116554303482872,0.270568932381032,0,0,0.724764112568996,0.119748163416018,0.378676942016667,0,0,0.236324049990206,0,0,0.0614295116833951,0,0,0,0,0.142749285429266,0,0,0
"18S_ASV_336","grey",0,0,0,0,0,0,0.204360810987051,0,0,0,0.232675018741766,0,0.196646282058641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963366101718176,0,0,0.5766801003402,0,0.149761346627032,0.169161528082304,0.518788522735908,0.356141564004759,0,0,0.147156602769269,0.124370028941842,0,0.198603009676178
"18S_ASV_337","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452033588713358,0.136293255127276,0,0.12441815044836,0,0,0.289121654791456,0.394427123075932,0,0,0.668277208383304,0.275411316377622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_34","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181137301410619,0.249794453369417,0.193293813712498,0.251936487891224,0.437596511400323,0.150230572566372,0,0.105182439388408,0.211712905322123,0.671992675573761,0.13679495154607,0.141564332496484,0.083769457669155,0.0986698742728119,0.0870993346434657,0,0,0,0,0,0.0456752764218999,0,0.0413148420237842,0,0,0,0,0.109019237213854,0.0456752764218999,0.0397552252732645
"18S_ASV_340","red",0,0,0,0,0,0,0.34853027735331,0,0,0,0,0,0,0,0.0685725481323742,0,0,0,0,0.0559892510955854,0,0.597801615220195,0,0,0.128287490624705,0.0885267789745639,0.315483407747956,0,0.45053086068141,0.167967753286756,0,0,0,0,0,0,0,0,0.131306432859723,0.0885267789745639,0.179253065362928,0.0969762275752854,0.302808173549942,0,0
"18S_ASV_342","grey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182429457959884,0.410828084164788,0,0.226948334982191,0,0,0.37238257171186,0,0,0,0,0,0,0,0,0,0,0,0.65956331901555,0,0,0.21985443967185,0,0,0,0.352711929525773,0,0,0
"18S_ASV_343","red",0,0,0,0,0.280305955290694,0,0.340401257155457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456000556947585,0.677296211956156,0,0,0,0,0,0,0,0.3034196632776,0,0,0,0,0,0,0,0,0,0,0,0,0.201186954040739,0,0.0796819072889596
"18S_ASV_344","grey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45146611838648,0.269169517775254,0,0.244363204669153,0.244363204669153,0.305209544808216,0.67719917757972,0,0.229233005260231
"18S_ASV_346","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518216544599624,0,0,0.258718928319842,0,0.538815906080325,0,0,0,0.358086311455231,0.409563103176874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279688767117332,0,0
"18S_ASV_348","green",0,0,0.186519822037619,0.150511533388136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568168578839575,0.142220030997144,0,0,0.28014097237158,0.287270381077932,0,0.175340630116295,0,0,0,0,0,0.492664639082147,0,0,0.371953645718263,0,0,0,0,0.163398375531134,0,0,0
"18S_ASV_355","grey",0,0.373963042563076,0.355484173308208,0,0.153586716639892,0,0,0,0,0,0,0,0,0,0,0,0.596959439889167,0.142193669323283,0.365993356935583,0,0.190330710279462,0.194706700556981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291699260023454,0.201092215640582,0,0,0,0,0,0,0
"18S_ASV_36","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129165700687474,0.412288773621365,0.43794894829668,0,0.212392018705638,0.2982236940004,0.109248882260433,0.675215761394325,0,0.140126812616155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_363","black",0.454394311943008,0,0.274300191260659,0,0.297260751707464,0,0,0.319940939431654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671895504936449,0,0.245697891867719,0,0,0.125491161027632,0,0,0,0,0,0,0
"18S_ASV_37","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473108304800391,0.0573728092073213,0.0815420827389526,0.340390512675012,0.580515309889807,0.415150852600289,0.255034882535845,0.21528186279309,0.308855476022564,0.166084125672885,0.347567489811212,0,0.0862502444873504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_370","green",0,0.259369865776129,0.190692517849118,0,0.223606797749979,0,0,0,0,0,0,0,0,0,0,0,0,0.190692517849118,0.116774841624228,0,0.487106484531593,0,0.487106484531593,0.206705763652765,0,0.23741027013092,0,0.383761289440099,0,0.147709789175199,0,0,0,0,0,0,0.217422922601844,0.0797724035217466,0,0,0,0,0,0,0
"18S_ASV_375","red",0,0,0,0,0,0,0.369672061503605,0,0,0,0,0,0,0,0,0,0,0,0,0.456814616361107,0,0.356964735953961,0.641731268707785,0.248727138223822,0.231419402776718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_377","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272039611851438,0.308678062325398,0.555020813670776,0,0.285317551962562,0.403499951568546,0,0.527679716723372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_381","grey",0,0,0.295367612080974,0,0,0,0,0,0,0,0,0,0,0,0,0.395803502710592,0.156173761888606,0,0,0,0,0,0.661171851817682,0,0,0,0.376365556201593,0,0,0,0,0,0,0,0,0,0.37386476069169,0,0,0,0,0,0,0,0.114600210537152
"18S_ASV_383","turquoise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329875751241336,0.559750681568095,0.578702696128648,0,0,0,0,0.322688053291931,0.309329602530822,0.207730522507498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_384","red",0,0,0,0,0,0,0.296062759222906,0,0,0,0,0,0,0,0,0.336304695560978,0,0,0,0.23380635147612,0.531744412891104,0.510031323537714,0.435251560398589,0.110691426472149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_386","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0.680064797761798,0.351364184463153,0.252245377151687,0,0.373632358878537,0.263297808559818,0,0,0,0,0,0,0,0,0,0,0.329032077861883,0,0,0,0,0.144543030130665,0,0,0
"18S_ASV_395","black",0.46470776558284,0,0.294237787319,0,0.331545138689028,0,0,0.206885370242155,0.162063541364764,0,0.245583558176627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599935145651867,0,0.235472866413777,0,0,0.128596131281407,0.162063541364764,0,0,0,0,0,0
"18S_ASV_398","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373666096957876,0.252811137003727,0,0,0,0.608041814015248,0.113060577561869,0.362987711448657,0.444567337974913,0.290796214804697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_4","yellow",0,0,0,0,0.0981626512158018,0.175235505990671,0.796462930561057,0.232791789650546,0,0,0.371173229724156,0.0848472575552292,0.160033761927035,0,0.144252483608331,0,0,0,0,0,0,0,0,0,0,0,0.282352947032028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_403","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350713558335004,0,0.296647939483827,0,0.270185121722126,0.506951674225463,0,0,0.634034699365894,0.238746727726266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_408","yellow",0,0.205867512969056,0.239828394754194,0.306340662356003,0.370452582720649,0.155621212098139,0.317660468994898,0,0.152344609091603,0.31606817591532,0.276929976541299,0,0.252135180694993,0.343602332744713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374516169545804,0,0,0,0,0.148995967004657,0,0,0
"18S_ASV_412","brown",0.154223544758946,0.489813505231255,0.373640244162632,0.500258464736828,0.280345480466133,0.198234190312603,0.184732680898464,0.352271400495459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26518027662451,0,0,0,0,0,0,0,0
"18S_ASV_413","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965734169969476,0,0,0,0.269330392090508,0,0,0.320297788901406,0.154383279182662,0.0851697482112205,0,0,0.524033776548545,0.198439508016849,0.459781430389016,0,0,0,0,0,0.35263625963054,0,0,0.187704982943346,0.136575436081796,0,0.284304441653734,0,0,0
"18S_ASV_415","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302607468375705,0.339859798479121,0,0.325790481882648,0.269890331140024,0.667360027921845,0,0.22809896167308,0,0.341387265943818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_417","green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483802424331383,0,0.260615780723203,0.399843229466838,0,0.171049987499606,0.144563624706552,0.107211253483779,0,0.250391542918067,0.630138231007799,0,0.129301636767047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_42","grey",0.101370817872301,0.0613283454973966,0.0993632761577492,0.361989413587932,0.122930173365513,0.260194133880964,0.474835199467388,0,0,0.0640076897791434,0.064530210202246,0,0.440876041301185,0.405068963348429,0.125096510529827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650485334702409,0,0,0.121002817233708,0.179551010534167,0.151336757458667,0.166750600129542,0.0930812249968119,0.0537404703084094,0.0511799124406933,0,0.169942288703225,0.0901487938013765,0.0317404342794016,0.0200744132491589
"18S_ASV_421","red",0,0,0,0,0,0,0.261711961295107,0,0,0,0,0,0,0,0,0,0,0.242918677065017,0,0.26964442105114,0.514284877982828,0,0.319707453209201,0,0,0,0,0,0.658093808271071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_431","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5154868389474,0.157942299796717,0,0,0.261399537115769,0.513378499482613,0,0.537124988988685,0.298223227256845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18S_ASV_433","grey",0,0.296012195953715,0,0,0.144258499875808,0,0,0,0.128177040762967,0.114645030520303,0,0.219528519979381,0,0,0,0,0.165475848080374,0,0,0,0,0.158718857714153,0,0,0.308691191835397,0.44892472236744,0,0,0,0,0,0,0,0.418624462145586,0,0.247661571721045,0.37879152973779,0,0.168752915678028,0,0,0,0.236346785143684,0,0
