,18S-LM-6-1,18S-LM-6-16,18S-LM-6-19,18S-LM-6-8,18S-LM-7-14,18S-LM-7-22,18S-LM-7-28,18S-LM-7-8,18S-LM-8-12,18S-LM-8-18,18S-LM-8-26,18S-LM-8-4,18S-LM-9-1,18S-LM-9-16,18S-LM-9-9,18S-LR-6-1,18S-LR-6-16,18S-LR-6-19,18S-LR-6-8,18S-LR-7-14,18S-LR-7-22,18S-LR-7-28,18S-LR-7-8,18S-LR-8-12,18S-LR-8-18,18S-LR-8-26,18S-LR-8-4,18S-LR-9-1,18S-LR-9-16,18S-LR-9-9,18S-TTL-6-1,18S-TTL-6-16,18S-TTL-6-19,18S-TTL-6-8,18S-TTL-7-14,18S-TTL-7-22,18S-TTL-7-28,18S-TTL-7-8,18S-TTL-8-12,18S-TTL-8-18,18S-TTL-8-26,18S-TTL-8-4,18S-TTL-9-1,18S-TTL-9-16,18S-TTL-9-9
ASV_132,0,0,0,0,0,0,32,0,0,0,0,0,19,0,0,0,0,0,0,75,0,0,46,0,0,0,0,0,0,0,2502,0,0,1464,0,0,0,0,0,0,0,0,0,0,0
ASV_133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,79,27,85,0,0,0,0,2599,32,235,0,0,953,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,161,0,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_135,0,24,36,239,0,0,25,0,0,0,0,0,0,0,0,0,142,250,130,145,90,46,0,376,375,336,23,175,390,33,24,0,0,52,0,21,1012,0,0,63,0,0,61,0,0
ASV_136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,112,0,1720,152,0,157,0,0,0,135,0,140,0,1374,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
ASV_137,75,3310,268,0,0,0,0,0,0,0,0,0,0,0,0,183,61,92,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,31,1916,273,64,1243,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,184,2004,1535,0,0,194,0,0,0,0,0,35,0,23,0,0,0,0,0,0,0,0
ASV_140,32,144,228,340,261,67,232,33,29,14,25,0,0,16,0,1025,0,0,158,0,0,0,0,0,0,52,0,0,524,144,0,0,0,0,22,11,11,0,55,323,53,20,164,6,0
ASV_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,90,157,110,0,384,0,404,0,414,320,0,604,585,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
ASV_142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,151,263,337,87,2018,0,44,286,476,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_143,65,213,394,881,700,122,393,70,0,12,11,0,356,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,144,0,0,49,0,194,0,0,0
ASV_144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891,573,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798,0,0,1994,0,0,0,0,0,0,0,0,0,0,0
ASV_146,0,20,96,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,49,35,81,303,1353,21,146,184,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_147,0,49,518,0,1768,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,26,0,145,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,14,27,0,0,34,0,0
ASV_148,0,0,0,0,245,3228,26,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,63,0,0
ASV_149,0,0,0,0,0,0,0,0,0,0,447,0,1716,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,53,138,791,323,223,1113,97,197,71,173,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_151,914,2118,135,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,199,0,2164,67,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_153,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_154,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,0,0,0,0,560,0,0,619,0,0,0,0,0,180,437,0,0,0,0,393,0,0,149,0,0,0,0,0,0,0
ASV_155,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,301,96,528,449,0,257,1163,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_156,44,1892,459,737,59,40,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,614,559,167,336,170,561,522,0,247,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,86,0,163,0,26,318,0,2562,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,48,234,0,55,0,0,62,336,866,168,24,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,382,149,917,436,186,0,640,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_162,0,0,0,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_163,0,0,0,0,0,0,2103,5,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,217,0,0,0
ASV_164,0,0,88,0,86,0,0,0,210,265,0,394,0,219,124,0,0,0,0,0,0,0,0,0,0,0,0,306,0,179,137,0,162,0,0,52,0,0,124,163,0,122,187,182,120
ASV_165,0,0,0,0,1226,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,245,0,0,2524,0,0,0,0,0,78,0,0,0,0,0,0,182,23,0,0
ASV_167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_168,0,0,0,562,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,508,540,0,0,0,0,0,0,0,0,0,80,0,0,665,0,0,24,0,0,48,0,0,0,28,0
ASV_169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,114,0,0,0,0,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_170,0,0,57,0,136,0,119,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,775,0,0,206,259,0,0,0,94,0,0,0
ASV_171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,0,99,0,0,0,392,0,663,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,228,1146,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,565,0,0,310,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_175,0,0,0,80,0,0,203,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,306,0,0,1912,84,50,34,0,74,0,0,0
ASV_176,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_177,0,0,0,78,23,0,0,0,0,0,0,0,0,0,0,58,0,113,135,784,251,112,370,160,209,466,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_178,0,0,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,0
ASV_179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,470,190,74,1583,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
ASV_180,0,0,0,0,15,0,35,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643,0,0,0,0,0,27,0,0
ASV_181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,58,0,169,701,38,710,62,444,448,41,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_182,23,20,70,57,50,0,29,0,0,0,0,0,42,0,0,0,111,57,156,408,289,74,150,152,290,0,0,0,0,34,0,0,0,0,0,454,229,0,0,0,0,32,0,0,0
ASV_183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,282,260,242,0,0,0,410,0,989,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,601,0,0,0,0,0,0,0,0,0,0,0
ASV_186,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,288,287,485,694,332,0,561,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
ASV_187,166,789,138,65,55,0,0,225,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,829,0,0,0,0,0,0,0,0,0,0,0
ASV_188,0,0,79,856,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,105,0,133,152,292,353,0,78,0,0,0,0,0,0,0,56,0,166,56,0,0,232,0,0
ASV_189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,413,0,0,0,0,34,0,0,1885,0,0,0,0,0,53,0,0
ASV_190,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,110,0,0,177,276,88,0,40,898,459,366,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_191,0,0,61,0,110,0,0,0,0,0,53,0,24,0,0,0,0,0,0,229,158,294,0,89,227,164,0,0,0,0,0,18,0,234,0,148,135,436,0,0,0,220,0,0,0
ASV_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,238,0,0,23,0,409,164,113,66,0,777,0,12,0,0,300,0,0,0,0,0,0,0,0,0,0,0
ASV_193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,271,824,0,1300,0,25,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
ASV_194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,1276,65,249,148,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2447,0,0,0,0,0,0,0,0,0,0,0
ASV_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,49,0,716,84,98,168,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,0,0,262,0,0,0,0,0,0,0,0,0,0,0,563,0,0,369,0,0,0,0,0,0,0,0,0,0,0
ASV_198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,80,0,1989,0,0,0,0,0,0,0,0,0,0,0
ASV_199,0,723,157,0,0,0,0,70,0,0,101,0,0,0,0,597,126,69,0,0,0,0,58,79,133,149,0,0,74,28,24,0,0,0,0,0,54,0,0,0,0,0,0,0,0
ASV_200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,0,0,539,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_201,0,0,0,0,66,41,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,725,0,218,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0
ASV_202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254,0,0,136,0,15,0,0,0
ASV_203,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,47,38,0,0,472,0,973,120,65,0,0,5,0,0,0,0,46,0,0,125,0,0,0,0,0,0,52,0
ASV_204,0,0,0,0,0,0,110,0,0,0,0,147,1017,464,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_205,0,0,0,0,0,0,0,0,154,301,0,238,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,149,0,0,0,0,0,0,0,0,0,0,0,186,311,278,201
ASV_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,34,201,0,161,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,589,0,458,0,0,494,393,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0
ASV_208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,144,0,0,0,0,475,0,353,0,0,0,0,0,0,0,0,0,161,0,0,360,0,0,0,0,0,0,0
ASV_209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_210,0,0,0,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,383,423,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_212,0,0,0,0,0,0,0,26,0,0,612,0,0,0,59,0,0,0,57,0,0,68,86,52,966,116,0,0,160,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
ASV_213,145,482,639,963,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_214,0,52,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,53,1815,0,0,0,0,0,0,0,0
ASV_215,0,0,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,288,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_216,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,45,43,53,0,0,353,74,155,278,156,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,64,88,662,129,137,0,52,40,564,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2118,0,52,0,0,20,0,0,0
ASV_219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,217,1206,729,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_220,0,0,0,0,0,826,0,0,0,0,1324,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_221,0,1656,215,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,252,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,17,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_223,0,0,0,0,239,396,1436,28,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,212,0,0,0,0,359,23,610,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_225,0,0,90,0,21,0,267,0,10,0,33,0,23,0,0,0,0,34,0,147,75,257,167,11,166,162,105,0,0,0,0,41,0,25,0,0,311,0,29,0,0,150,0,0,0
ASV_226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,10,562,278,0,628,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,279,109,137,251,0,0,0,19,298,577,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,0,0,0,0
ASV_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,632,0,417,0,167,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_230,0,0,0,1213,0,0,833,0,12,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,47,84,832,0,246,0,120,61,414,183,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_232,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,307,0,0,446,380,0
ASV_233,0,0,0,0,0,103,1405,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_234,0,0,0,0,0,0,0,0,0,224,0,0,0,196,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,223,267,175,262,242,181
ASV_235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44,0,74,882,0,259,0,164,242,0,217,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_236,94,572,75,0,0,0,0,115,0,0,104,18,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,90,0,0,0,0,0,0,0,0,0
ASV_237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_238,0,0,0,0,66,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,151,99,188,353,409,0,238,109,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_239,0,0,50,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,32,44,490,96,28,53,601,285,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,36,0,0,0
ASV_240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,750,247,59,30,181,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_241,0,54,1246,0,541,0,107,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_242,0,0,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,323,0,0,0,0,0,483,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,1151,103,0,262,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,66,36,403,321,230,464,104,77,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_246,57,633,67,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,35,0,827,0,0,0,0,0,0,0,0,0,0,0
ASV_247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,1503,0,0,0,0,0,0,0
ASV_248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,63,581,40,488,189,248,199,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_249,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,87,0,124,0,231,48,0,790,0,0,409,0,9,0,0,60,10,8,0
ASV_250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,35,37,17,37,0,152,61,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
ASV_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7,40,1595,64,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,184,0,0,0,0,0,0,0,0,0,0,0,167,0,0,17,0,0,0,0,0,0,0,0,0,0,0
ASV_253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,60,0,846,431,65,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_254,0,0,75,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,305,130,0,0,234,218,0,0,0,0,0,0,0,0,0,0,575,0,115,0,23,161,0,0,0
ASV_255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,416,0,386,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_256,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,1052,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_257,0,494,838,248,0,0,0,24,0,0,0,0,0,0,0,137,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,25,0,0
ASV_258,0,238,674,85,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,51,0,21,275,0,71,0,232,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_260,0,0,0,0,43,31,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,151,0,0,22,0,0,0,0,0,0,0,0,0
ASV_261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,154,117,83,306,0,97,193,225,77,0,0,280,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,306,20,20,41,390,860,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,69,105,194,35,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,276,0,104,59,0,326,0,512,206,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,0,0,0,0,0,0
ASV_266,7,258,0,0,0,0,0,0,0,0,0,0,0,0,0,497,96,79,417,0,0,0,31,0,0,0,0,0,0,0,172,0,0,193,0,0,0,0,0,0,0,0,0,0,0
ASV_267,517,0,0,0,126,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,686,0,131,0,0,0,0,0,0,0,0,0,0
ASV_268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,0,0,0,0,0,0,0,0,0,0,0
ASV_269,0,1611,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,276,449,0,0,19,0,37,0,0,0,89,0,0,0,0,49,201,35,72,72,150,0,132,62,15,0
